icao,latitude,longitude,velocity,heading,vertical_rate,on_ground
7c7a58,-30.7563,121.238,51.58,38.93,0.65,False
71c533,33.7913,126.5733,230.15,174.1,0.0,False
151edc,55.0542,83.6119,140.32,263.47,-7.15,False
151edd,49.1423,37.6594,9.1,227.29,0.33,False
aaeb6a,32.8819,-80.0245,63.92,326.82,-2.6,False
71be45,44.589,-94.3418,291.98,124.81,0.0,False
886291,34.9181,140.7828,196.84,203.08,5.85,False
71c529,35.7624,140.3821,0.0,329.06,,True
71c526,34.6005,134.0976,154.91,274.95,0.0,False
a7d43c,33.8103,-115.2365,254.11,118.28,0.33,False
ac2b6c,31.8939,-106.2697,87.56,233.6,-5.85,False
886290,40.1065,139.814,238.44,194.37,0.0,False
7c7a46,-34.949,138.5959,265.57,91.67,0.0,False
7c7a48,-37.0537,138.6221,192.9,281.07,0.0,False
7c7a49,-27.3439,153.0151,191.68,54.94,5.53,False
71c523,35.8693,135.8136,160.52,270.73,0.0,False
151ecb,56.6287,63.333,187.66,275.66,0.0,False
a50924,21.4768,-157.8124,53.23,327.23,0.65,False
151ecf,53.7177,102.879,203.37,299.22,3.58,False
a11f5a,40.3605,-101.2925,279.43,80.68,0.0,False
a65104,28.5205,-81.1862,135.82,179.35,-6.18,False
aa9ab6,42.3847,-74.2867,186.4,274.91,-0.65,False
4d20cf,32.2245,131.8695,184.28,240.57,-0.33,False
e49a55,-1.7013,-48.5709,145.55,350.44,-7.48,False
5113e7,59.4164,24.8192,3.6,109.69,,True
a34c05,37.5241,-97.065,224.87,185.65,0.0,False
39b117,36.2927,23.2368,229.34,311.09,0.0,False
5113e1,59.4167,24.8005,1.29,75.94,,True
a5edca,28.3467,-81.6152,56.96,159.93,-0.33,False
5113e0,59.4135,24.8066,12.35,298.12,,True
a987aa,44.9485,-93.2424,107.27,343.56,9.1,False
acdbec,42.7597,-113.0787,258.55,124.13,0.33,False
a64a11,35.8351,-80.2215,68.5,237.26,-0.33,False
86d2cc,33.9688,134.0686,329.52,75.81,-0.33,False
a55785,40.4923,-106.59,271.73,96.3,-4.55,False
ac2b80,40.6828,-81.8506,278.28,114.81,0.0,False
ad6595,34.8775,-107.9573,279.99,104.47,0.0,False
a11f6b,-33.9347,151.1907,0.06,351.56,,True
7c8187,-38.6312,142.9228,36.89,98.02,0.0,False
ab128d,38.9687,-85.6168,262.62,47.94,0.0,False
ada227,38.0828,-118.2999,184.06,243.08,-0.33,False
4071a9,51.8072,-2.0343,24.45,8.47,-0.33,False
aaf27c,35.7805,-120.5993,199.53,295.18,-0.33,False
4b9e04,29.4493,32.3605,189.46,308.05,0.0,False
4b9e05,37.7195,30.6916,221.7,354.54,0.0,False
7c7a90,-31.8188,116.424,60.02,231.26,-0.33,False
39c429,21.0091,-75.4904,255.49,16.98,-0.33,False
a721a4,42.361,-71.0062,6.17,106.88,,True
39c420,48.9247,8.6486,226.31,287.73,0.0,False
7806a0,39.2652,123.9421,226.44,184.17,0.0,False
a449a3,39.0185,-99.5214,190.5,247.45,0.0,False
a449a8,38.939,-77.4562,4.89,182.81,,True
a77111,38.5565,-82.3574,155.09,256.38,-4.55,False
86d2ee,34.9532,138.3433,185.72,265.71,8.13,False
71be03,33.7414,126.5242,213.52,200.01,0.0,False
5113eb,59.4165,24.8168,1.03,95.62,,True
a72dcb,43.521,-79.438,71.77,311.8,0.0,False
ad5269,47.4436,-122.3083,7.46,120.94,,True
acdbee,26.2189,-81.7372,222.7,116.62,-0.33,False
acdbef,40.2552,-111.7464,170.44,305.42,-5.53,False
7c7a6c,-32.2306,115.8264,58.97,203.66,-0.33,False
c056c6,43.2569,-79.447,136.57,149.18,0.0,False
a1e9af,39.772,-96.8459,193.6,240.03,0.0,False
c04fdd,47.5396,-62.8415,284.62,78.43,0.65,False
4d20c7,12.3721,80.4047,155.14,201.8,-4.23,False
86228c,33.9949,138.3044,316.0,66.9,-12.68,False
7c7a85,-32.1025,115.8745,32.41,54.04,-2.28,False
773645,10.1501,76.3714,69.5,87.88,-3.25,False
a43ea7,30.3018,-95.3946,206.64,281.93,0.0,False
a43ea6,37.6561,-122.3631,82.35,1.79,12.35,False
acf486,34.6089,-104.6055,288.91,80.57,0.0,False
aced8f,40.8482,-102.974,182.06,236.18,-0.33,False
a2e09a,19.4389,-99.0646,23.15,59.06,,True
71c595,25.5663,121.6292,213.26,35.38,8.13,False
7c7c37,-27.9413,152.8245,64.51,240.37,0.0,False
0d0672,38.4568,-77.5198,281.48,47.59,0.33,False
a01567,37.1312,-77.5668,164.11,55.21,-10.4,False
801404,13.002,80.0865,137.81,328.74,15.93,False
801402,28.5698,77.1204,78.22,271.51,-3.9,False
a36e1e,25.6571,-80.45,33.39,303.69,3.58,False
a8a0c1,38.5599,-122.253,187.38,355.28,7.8,False
7c7c30,-27.5223,151.9155,54.97,301.61,0.33,False
510043,54.4304,37.0579,204.65,286.2,0.33,False
780860,25.2242,118.7754,233.1,47.86,0.0,False
a78c8f,35.2441,-90.9946,198.3,285.19,0.0,False
801407,27.2145,76.2506,219.91,208.96,6.83,False
a79386,36.7038,-108.5734,181.3,290.08,0.0,False
800d0f,14.6409,79.1257,237.87,40.61,3.58,False
801406,19.2231,86.2657,237.66,305.31,0.0,False
a12e70,34.0727,-118.4989,52.93,158.92,0.0,False
801409,27.3736,76.4185,215.57,206.5,4.55,False
45cf24,48.9671,10.5202,168.84,133.52,-6.18,False
789204,42.4818,30.9902,225.21,283.88,0.0,False
789202,1.3425,103.9867,2.57,219.38,,True
71c589,35.1319,126.8657,193.66,5.03,0.0,False
71c582,34.1765,129.4621,242.99,148.33,-9.1,False
ad61de,38.608,-90.2877,123.65,86.9,-6.5,False
789207,24.7882,121.2026,267.92,36.8,0.0,False
78086c,55.7889,17.3227,250.03,218.57,0.0,False
a2b810,38.9381,-77.455,0.0,270.0,,True
a338ac,27.9784,-82.5305,5.4,233.44,,True
a6c39f,38.9406,-77.4729,3.34,56.25,,True
acf492,41.8766,-87.6201,92.99,331.59,-4.23,False
800d03,26.3211,90.4142,200.97,101.37,-0.33,False
a850dc,31.4622,-82.3351,289.25,27.66,0.0,False
a195c2,38.3719,-104.6464,79.75,1.11,-4.88,False
a5050e,37.434,-88.6077,290.44,109.56,-5.2,False
48c138,43.0895,21.6756,211.77,331.57,0.0,False
a9e6df,37.9728,-78.2428,181.06,221.89,0.0,False
acf48c,26.0864,-85.0257,265.53,25.72,0.33,False
ab1c04,39.0631,-79.4482,192.25,273.53,0.33,False
acf48f,39.7375,-105.5808,183.78,263.57,0.0,False
a92367,30.0877,-97.526,125.72,263.89,0.98,False
a9d3af,32.8636,-78.1335,263.34,7.07,0.0,False
80142b,40.728,30.038,248.12,92.02,0.0,False
78921b,23.8548,120.4325,281.63,43.67,0.0,False
0c20dd,39.2253,-74.6603,258.86,40.08,-9.1,False
800d52,29.0954,77.4468,136.33,179.57,-3.58,False
ac4f29,31.7939,-106.5608,144.31,305.28,17.56,False
a983b7,49.7863,21.0982,184.0,19.09,-10.08,False
a5669f,33.2979,-98.5608,182.66,293.75,0.0,False
a1e5f1,36.2031,-93.4203,164.75,260.66,-7.8,False
a85ce8,34.1525,-116.5396,158.29,341.62,8.45,False
a43ee5,39.3321,-110.2196,194.27,260.09,0.0,False
a062ef,38.2262,-102.859,205.63,281.98,0.0,False
7c7c77,-30.0153,152.9337,247.81,21.56,0.0,False
801444,28.4551,77.0732,139.6,92.96,-5.2,False
aa01de,33.4368,-111.9973,0.0,92.81,,True
789231,23.999,120.5837,289.95,44.21,0.0,False
801441,26.2443,86.1232,285.39,94.55,0.0,False
71c552,34.9902,126.6874,202.51,185.25,-5.2,False
801442,19.5623,74.3886,215.74,253.94,-13.0,False
a8c6e8,37.1477,-76.3145,126.14,57.15,-4.55,False
a6b00f,31.8672,-100.6508,287.3,98.03,-0.33,False
789236,21.8124,115.2089,252.33,101.29,6.83,False
71c556,37.1077,127.2434,135.63,283.83,-5.85,False
a9cca5,36.0193,-109.2901,270.41,52.5,0.0,False
7c7c74,-40.9002,147.2023,237.69,359.26,0.0,False
ab8fd0,40.5818,-73.8983,149.13,169.47,13.98,False
71c550,35.8501,131.2039,199.5,266.3,-0.33,False
7c7c76,-35.2957,148.4662,250.88,54.09,0.0,False
a17bfe,39.1196,-102.3874,262.51,63.33,0.0,False
ab3639,36.1013,-86.6888,74.35,18.56,-5.2,False
a0b2db,34.4989,-107.4549,195.07,274.54,-0.33,False
a35b27,33.1091,-96.1344,215.78,72.95,9.43,False
a8fc2e,34.4405,-78.5566,190.73,220.95,0.0,False
a7dc30,26.7614,-80.4082,47.18,334.83,0.0,False
a7e318,29.8173,-98.9507,160.43,131.1,-6.18,False
0c20d6,31.9958,-89.9308,216.7,352.91,0.0,False
71c542,36.1458,128.1904,166.25,315.63,-0.33,False
a5fcef,35.1642,-81.0634,142.4,175.65,-11.05,False
789243,24.0841,120.2119,223.17,227.34,0.0,False
801458,11.4698,77.8003,176.7,244.11,-8.78,False
71c546,37.5375,126.5892,149.19,186.73,12.35,False
801459,18.0007,73.1126,67.03,160.73,0.33,False
71c544,37.1445,136.3774,184.86,239.94,0.0,False
71c545,36.4966,126.9993,177.48,0.0,-5.85,False
a3b0fe,39.8787,-78.8826,203.42,299.55,-0.65,False
a48e35,47.6924,21.6744,232.2,344.05,0.0,False
a23b55,36.6751,-80.6871,198.3,182.83,0.33,False
0c20bc,37.8341,-77.7247,214.16,24.1,-12.03,False
0c20bb,39.2003,-78.3054,246.21,355.33,-0.33,False
800d36,15.6569,68.9076,242.56,123.32,0.0,False
ab2316,35.222,-115.8816,234.49,222.51,0.0,False
80140b,13.8398,77.6972,234.81,2.51,6.83,False
a48e1f,51.9442,-106.4213,262.15,72.88,-0.33,False
a6c365,38.8603,-77.0424,63.8,322.21,16.91,False
a062ca,36.8121,-121.7372,47.69,47.19,-0.33,False
861bca,35.4366,138.1657,205.04,218.48,0.33,False
ac06c3,33.9409,-118.395,4.89,39.38,,True
801424,19.7721,73.1715,155.89,184.73,-5.85,False
acffb4,43.7305,-117.0854,221.88,326.83,0.0,False
a35b0b,41.8664,-106.9326,173.71,308.02,-0.33,False
800d42,29.819,77.4337,188.29,180.31,-4.88,False
78924b,22.1082,114.4184,210.11,143.66,11.7,False
800d40,28.5324,77.1347,70.5,283.93,-3.9,False
78924c,24.9418,121.2374,204.31,227.76,0.0,False
a6c358,36.5224,-110.4252,200.04,248.58,0.0,False
aabff1,32.9401,-112.0235,54.02,180.0,-0.33,False
ad8935,34.2414,-100.0522,201.15,306.58,0.0,False
80141c,15.1882,79.8005,237.9,162.9,0.0,False
789266,22.3096,113.9245,3.34,115.31,,True
7c7c45,-27.9001,152.7143,70.32,101.39,-0.65,False
71c565,37.4235,126.957,92.8,313.43,-4.88,False
789264,24.7964,118.4104,270.35,46.31,0.33,False
a66c9a,33.647,-111.985,58.89,107.8,0.0,False
71c563,37.3968,136.9217,182.56,239.89,-0.33,False
789265,21.4238,114.5256,218.75,346.81,-13.33,False
ab1c47,38.7325,-107.4213,188.69,244.48,0.0,False
a8299a,37.9584,-75.358,278.57,11.83,0.0,False
789269,47.6902,17.5986,227.79,293.84,0.0,False
7c7c40,-27.0474,152.5887,61.99,279.07,-3.25,False
7c7c41,-34.7914,138.636,3.09,295.31,,True
8622ae,37.5946,128.0562,298.44,78.77,6.5,False
710107,19.0907,73.0145,94.15,269.37,-5.85,False
80146f,14.2385,81.1495,235.82,37.02,9.75,False
a6bba3,41.9769,-121.7346,216.21,341.26,0.0,False
c005c5,43.6803,-79.6232,5.92,137.81,,True
a3625f,33.8142,-116.5077,52.79,105.26,-3.25,False
aa76ef,38.2615,-95.0327,164.66,271.25,0.0,False
a48e7b,23.3307,-71.406,224.4,127.08,0.0,False
ad2733,44.0486,-104.8694,272.16,111.86,0.0,False
710111,40.6268,20.0067,223.76,320.78,0.0,False
a98515,32.6744,-85.8958,144.62,211.77,-10.73,False
a98519,25.8867,-80.5136,45.8,218.16,-0.33,False
a3be8f,43.4847,-115.7116,148.29,294.16,-7.8,False
ad6da6,40.7168,-90.8649,79.69,226.31,-3.25,False
a5f208,35.5495,-105.2507,281.92,89.58,0.33,False
e0958f,-34.0161,-57.527,155.71,224.2,-8.78,False
aac75f,33.8629,-111.9199,40.68,9.46,2.28,False
adb29f,42.3613,-105.8676,193.05,324.11,0.0,False
ac3aa8,37.7109,-122.2123,0.0,33.75,,True
7c1a88,-29.2214,152.4171,126.77,201.67,0.0,False
a445f2,41.7535,-80.9619,275.82,95.14,0.33,False
7c7afc,-31.375,152.7867,57.11,305.84,6.18,False
710102,22.9797,83.9765,221.04,273.2,0.0,False
a59b5d,34.3818,-96.9146,52.17,40.6,-1.95,False
a3b268,41.1915,-100.0228,181.06,265.76,0.0,False
a72b40,41.9704,-87.9033,5.14,90.0,,True
0c217b,-33.2461,-61.1933,273.67,124.2,0.0,False
7c81cf,-31.0845,150.9372,37.1,343.07,-1.63,False
a8785b,39.7396,-86.7202,186.35,254.47,0.0,False
010154,30.5023,30.7817,161.72,300.81,3.58,False
010153,22.7549,87.207,298.47,93.66,0.0,False
7041c1,14.7472,99.5493,239.91,308.3,5.2,False
a43eea,33.4382,-112.0087,0.0,210.94,,True
a1d2dc,39.5253,-99.9587,186.37,242.73,0.0,False
801462,12.1002,78.1314,236.46,338.96,0.0,False
a325fd,34.2135,-99.0151,277.66,125.57,-0.33,False
aa76cb,39.4889,-94.2352,270.37,62.46,0.0,False
a30bce,46.7218,-120.7619,214.35,304.83,-11.38,False
aced23,32.9189,-97.0516,82.44,356.78,12.68,False
a3621e,31.9945,-91.4788,289.89,103.03,0.0,False
a445cd,37.1795,-77.9377,274.49,27.33,0.0,False
0c215f,-34.2624,-58.8428,169.21,337.1,7.48,False
a4cb5f,61.4348,-149.5204,56.6,27.03,0.0,False
7c81d1,-32.2259,116.1216,152.42,314.59,-9.75,False
a73220,45.6872,-122.5504,219.96,334.21,-5.2,False
ac3ac9,28.5373,-86.2227,199.85,279.63,0.0,False
710121,34.9241,26.959,235.73,315.53,0.0,False
7c479f,-37.3891,145.7563,179.07,236.72,-10.4,False
aaad6d,32.3374,-107.2227,191.9,283.96,0.0,False
800d7a,29.1454,76.1469,191.88,332.89,9.1,False
800140,10.5439,77.0098,220.88,4.54,0.0,False
a7d085,41.9957,-120.9444,247.9,21.93,0.0,False
abe77a,41.1572,-84.7668,186.95,275.05,0.0,False
4caaf1,53.4192,-7.0932,128.79,84.04,-4.23,False
4c0176,44.823,20.2988,9.77,303.75,,True
3a648d,-31.0394,151.6449,122.13,209.8,0.0,False
ac41ab,34.1841,-88.8524,200.71,311.99,0.0,False
a79ea8,38.9183,-82.0514,225.05,352.78,-0.33,False
4c0178,43.81,22.5077,117.0,303.34,-0.33,False
4c0179,43.2099,24.3239,123.33,297.31,-0.33,False
aa6fca,36.4847,-113.8301,284.5,69.8,0.0,False
86d594,38.0276,140.599,238.44,174.06,0.0,False
ac3adf,36.249,-101.8276,192.86,329.19,0.0,False
abc12a,29.0652,-86.217,225.24,153.84,0.0,False
adbdc1,41.4986,-122.081,230.57,1.66,0.33,False
780826,25.0744,118.5966,235.78,46.24,-8.78,False
a3c549,36.1329,-121.6314,236.7,139.14,0.33,False
aaad8f,27.9842,-83.496,231.59,103.36,-17.23,False
86ce8e,13.6249,120.5943,252.45,25.21,-0.33,False
aa76a8,35.6748,-114.3949,233.7,138.84,10.73,False
abe79d,37.7612,-103.3693,185.92,244.43,0.0,False
80148d,19.0905,72.8727,8.23,90.0,,True
ac41ce,44.7605,-115.6253,210.16,294.75,0.33,False
a3627d,36.6909,-90.5133,160.0,274.61,0.0,False
a55ef3,41.7534,-76.4617,203.76,290.08,0.33,False
c018c8,42.0785,-108.0451,266.4,133.28,0.0,False
abc14d,32.109,-103.1028,190.03,290.94,0.0,False
79a04d,25.403,118.99,189.6,226.65,0.0,False
80149b,21.665,73.1475,243.63,20.0,0.0,False
86d59c,34.6496,139.8368,153.78,31.46,-4.88,False
acda2c,41.157,-78.4925,252.54,17.18,-4.55,False
ac41f3,35.9375,-98.777,162.22,264.72,0.0,False
a517a1,32.9508,-98.3381,185.8,289.24,6.5,False
39d2ab,49.2385,7.8859,228.12,281.84,0.0,False
39d2ac,28.7728,-90.9185,280.91,53.86,0.0,False
a4470e,37.3307,-122.5501,147.83,73.84,-1.95,False
e4a0d7,-7.7771,-41.3951,185.21,153.08,2.28,False
ac4279,40.9012,-111.3313,235.15,98.56,10.73,False
aca594,38.9686,-76.5341,106.66,8.6,-1.95,False
a04a49,34.5529,-92.6366,172.44,251.57,0.0,False
8a024c,2.4677,100.1383,245.49,323.18,-6.18,False
a134d5,36.0802,-115.1551,0.0,258.75,,True
acf2cf,39.2473,-94.7429,62.56,11.86,-3.25,False
06a1bc,22.4464,93.2135,291.01,81.87,0.0,False
8a023f,-7.1342,111.2827,228.39,93.75,0.0,False
a30d04,34.008,-80.7541,175.59,201.3,0.0,False
a06435,43.92,-101.2847,172.1,273.26,0.0,False
a0ad24,41.9643,-88.0012,106.24,263.05,15.93,False
06a1e6,42.4331,-87.1598,136.17,215.31,-4.55,False
a97251,42.1704,-127.8686,225.02,217.29,0.33,False
a027fa,34.7053,-88.3603,189.89,261.43,-0.33,False
39d2a5,36.3458,28.0766,241.3,313.19,2.6,False
39d2a6,46.1776,-3.0749,262.16,53.38,0.0,False
a00df9,41.4015,-93.3844,87.46,278.8,0.33,False
ac429b,39.7738,-104.6612,91.58,0.64,-4.88,False
a0ad1b,30.4984,-84.3122,255.33,121.32,0.33,False
39d2a0,41.3337,1.7409,233.19,351.24,0.0,False
a0ad1d,24.7503,-100.31,214.58,211.67,0.0,False
39d2a2,50.0415,-13.136,261.91,88.76,0.0,False
39d2a3,40.1067,-112.3822,212.94,202.29,0.33,False
39d2a4,27.3474,47.6704,187.35,281.4,0.0,False
a7456c,44.9795,-85.2933,211.57,293.2,-0.33,False
4bb845,40.8844,29.2708,62.58,63.65,-3.9,False
a35aae,38.595,-76.8776,171.1,42.81,-6.18,False
3c41d6,53.6352,10.0023,1.29,213.75,,True
76b4eb,1.9776,102.5825,203.18,123.85,0.0,False
a254da,53.9904,5.2215,221.62,295.14,0.0,False
a17140,37.79,-117.453,232.4,356.7,0.0,False
06a1ec,19.1986,88.6272,259.46,111.89,0.0,False
a7dbc1,39.1564,-107.5625,278.17,122.31,0.0,False
a1cd4e,25.8078,-80.1846,77.28,266.95,-4.23,False
a9854e,34.687,-80.0352,155.54,301.06,-11.38,False
a28a2c,40.14,-120.1503,227.23,166.78,0.0,False
4bb856,39.7246,37.6218,212.36,276.68,0.0,False
a0faf3,33.7013,-108.8327,208.1,287.4,0.0,False
a43423,28.3851,-81.4239,121.41,179.76,-4.23,False
4bb861,40.8634,29.214,76.38,63.61,-5.85,False
ab34a7,38.6433,-80.2721,191.03,256.45,0.0,False
4bb84b,40.8848,29.2719,62.35,64.07,-2.93,False
4bb84c,43.1431,25.6576,240.97,151.85,0.0,False
a254f7,39.5425,-111.188,204.79,257.08,2.6,False
7c7ab4,-30.3679,117.3896,241.31,21.64,3.9,False
7c7ab5,-27.7002,153.4989,244.89,359.4,-10.4,False
a7a89d,45.4612,-122.7708,134.15,332.35,-5.85,False
7c7ab6,-38.8659,147.396,220.27,298.3,0.0,False
7c1a1d,-37.9781,145.0974,34.56,175.73,3.25,False
a59b9c,38.0802,-76.5904,287.91,36.13,0.0,False
7c7aac,-29.6586,149.9455,256.58,55.29,0.0,False
a98539,33.6484,-84.4384,6.94,258.75,,True
a35aa4,41.3667,-121.0851,202.66,328.81,-0.33,False
01018d,49.6392,21.6228,230.57,207.65,-0.33,False
7c7aab,-37.6707,144.8468,0.0,171.56,,True
7c7aa3,-32.5704,149.5854,253.11,36.99,0.0,False
a267f8,33.7052,-118.0862,54.02,126.87,-0.65,False
7c7aa9,-33.08,137.6442,211.09,282.24,0.0,False
a0ad6c,34.2858,-116.5305,207.33,285.69,0.0,False
407af2,49.7059,-118.095,254.22,67.64,0.33,False
407af3,41.0813,-72.0664,319.13,59.59,0.0,False
aa75ef,17.9916,121.469,262.44,101.99,0.0,False
4b18fd,39.9605,7.1021,214.82,3.02,0.0,False
407af1,43.9545,-64.8131,303.01,63.91,-0.33,False
4b18fe,44.2386,17.2122,217.56,314.04,0.0,False
407af4,41.823,-72.2024,308.3,63.86,0.0,False
407af5,33.4379,-111.9923,0.0,182.81,,True
800bb5,19.087,72.7474,137.92,268.5,16.91,False
a6bbef,31.1781,-87.0189,278.83,93.49,0.0,False
aa01b3,42.813,-85.2582,193.53,261.44,-5.2,False
600018,55.7622,37.1643,125.17,321.34,11.05,False
c01970,33.5414,-77.2691,183.34,187.9,0.0,False
86e800,50.6123,7.6826,178.31,153.07,-7.48,False
c1e9ac,51.1272,-114.0247,8.75,61.88,,True
a494eb,30.0926,-95.3637,138.39,90.43,-0.65,False
a4478d,41.1062,-82.0049,198.82,295.44,0.0,False
a2da60,36.5559,-105.2323,174.06,312.36,0.33,False
75818a,14.8816,120.8537,35.17,354.12,-1.63,False
71bf43,42.5403,141.4369,169.78,228.19,25.03,False
7c7b80,-32.0887,115.8825,4.89,191.25,,True
7c7b6a,-27.988,152.8889,62.01,337.05,-2.93,False
789288,23.3499,119.8974,265.18,54.95,0.0,False
789289,34.4832,135.2875,71.34,231.15,-3.58,False
a997cc,43.1378,-88.1164,273.43,80.36,0.0,False
a73dd3,41.5665,-88.1059,177.16,198.8,11.38,False
ac3b0f,27.6833,-82.27,133.13,200.12,0.33,False
a12f07,33.9389,-118.4005,4.63,22.5,,True
c01968,41.6137,-79.5091,249.82,12.0,-4.55,False
a12f08,33.8497,-118.515,142.53,181.24,18.21,False
a12f09,32.5869,-115.5295,217.52,302.15,0.0,False
a494e9,38.2883,-106.796,256.42,50.21,0.0,False
7c7b88,-32.0771,115.8679,58.08,237.3,-4.23,False
45ce4f,50.8726,7.1343,11.83,317.81,,True
ac3b32,41.3609,-82.1656,198.98,302.01,-0.33,False
a35ae4,31.2224,-81.4309,245.87,5.16,0.0,False
45ce4b,53.5004,-2.8403,205.75,303.89,0.0,False
ab1b3e,40.7175,-99.0401,181.19,253.67,0.0,False
a6745a,-34.0231,153.4476,256.33,82.5,5.53,False
45ce4d,50.8794,7.1265,4.63,28.12,,True
7100b3,37.5476,25.0833,231.46,319.87,0.0,False
c0064c,47.3853,-118.196,221.11,300.32,0.33,False
4bb869,38.5746,28.5853,202.05,264.59,-12.03,False
4bb864,40.4618,38.4698,209.87,240.48,0.0,False
7c7b5d,-33.939,138.4274,60.44,30.71,-0.33,False
45ce57,44.6172,11.0491,124.8,94.02,-7.15,False
a6b10c,42.4661,-86.1046,185.23,270.95,0.33,False
789290,22.3311,113.9215,6.94,160.31,,True
789294,22.3101,113.9159,2.31,123.75,,True
abf8ff,33.0332,-120.2931,269.07,77.19,-6.18,False
7c2bf9,-33.2198,137.6308,163.24,331.17,0.33,False
78928d,14.0098,101.0594,145.29,195.61,-3.9,False
4bb875,40.408,45.7552,215.72,259.28,0.0,False
78928e,23.1217,118.8245,207.93,237.53,0.0,False
4bb873,40.3379,45.2501,218.56,259.7,-0.33,False
a4e4fd,33.8679,-102.8205,174.99,282.57,0.0,False
a17170,30.3421,-94.5237,207.59,241.91,-0.33,False
aac5ec,36.0556,-92.8708,185.52,233.8,0.0,False
4cc528,47.361,-66.229,270.97,49.08,0.0,False
7c7b64,-34.0628,137.9822,63.31,38.73,-2.93,False
abd2a9,41.4921,-88.0033,171.56,194.41,7.8,False
4bb86c,38.6098,27.1565,121.52,205.05,-0.33,False
adc532,31.3663,-97.4082,221.54,202.1,4.88,False
a2b919,46.4163,-85.597,212.02,301.61,0.33,False
78929b,21.9041,114.7663,223.38,101.83,6.18,False
a5540c,37.2677,-121.8259,85.23,317.94,-4.88,False
78929d,25.3223,121.7059,199.82,228.97,0.0,False
c82a8f,-39.5566,175.0227,85.45,357.93,3.9,False
7807a8,23.0614,113.6702,163.36,337.8,13.98,False
ac3b51,35.5182,-110.127,266.85,42.73,0.0,False
71bf06,34.3091,126.6323,185.51,176.66,-9.1,False
8a028e,0.4463,104.6848,230.03,120.06,7.15,False
a4f7cb,42.1437,-87.3127,185.72,99.57,9.75,False
a05cc7,36.789,-112.5991,188.1,238.87,0.33,False
acb878,38.8065,-99.2863,191.9,301.52,0.0,False
a4ddca,40.7571,-73.8259,63.53,301.76,-4.88,False
0100a2,41.8829,19.2026,262.6,142.32,0.33,False
71bf34,35.358,133.0336,184.15,308.53,0.0,False
0100a7,32.6527,29.9235,264.32,137.37,-0.33,False
46b8b2,41.2003,28.7421,174.57,234.72,14.63,False
a13608,30.0038,-92.7683,273.18,69.38,8.13,False
c0193b,42.4133,-79.9651,227.48,181.68,4.23,False
a624ac,34.3303,-110.8262,162.72,227.18,-10.4,False
c05fba,49.1842,-123.1734,5.4,320.62,,True
7807c0,23.5811,119.8522,215.08,32.4,0.0,False
adab31,26.6375,-80.6094,216.98,345.86,6.18,False
46b8ab,39.0219,31.4487,213.36,253.18,-0.33,False
71bf29,35.9392,133.2424,167.33,267.71,0.0,False
8a026e,-7.0933,110.9944,225.57,85.29,-0.33,False
46b8a2,32.4905,33.4584,207.52,305.11,7.15,False
46b8a8,37.8579,25.8078,217.11,256.29,-9.75,False
a3c4f2,32.7835,-82.2869,74.36,342.69,-1.63,False
ad12e0,36.8934,-112.7764,200.77,331.2,0.0,False
46b8a9,35.3149,27.0626,214.65,315.97,0.0,False
abd2e6,34.3213,-80.4528,292.52,37.35,0.0,False
7807d6,32.9656,129.2806,298.2,52.36,-0.33,False
ac425a,34.6117,-82.0312,299.94,53.72,0.33,False
86d66d,35.4247,137.3418,175.62,196.68,-4.88,False
a0acbb,38.7302,-119.6538,217.61,350.34,0.0,False
451dad,53.4011,-3.6037,233.46,93.41,0.0,False
ad159b,35.1176,-78.7913,99.29,180.0,1.63,False
4b191c,37.7701,-122.1135,151.25,56.8,12.03,False
4b191e,13.698,100.7627,75.49,194.6,-3.9,False
3ab1ff,48.7269,2.3575,0.0,87.19,,True
06a111,19.0957,88.9069,269.7,111.13,0.0,False
86cf7c,32.8886,135.5306,199.54,222.49,0.0,False
a35c0b,25.7999,-80.3288,87.67,274.04,9.1,False
4b191a,43.8765,22.6184,225.01,296.92,0.0,False
adc5ff,45.7097,-79.0451,226.2,285.84,0.0,False
c03064,45.4581,-73.7603,0.0,168.75,,True
06a10d,26.3007,46.1045,318.97,90.46,-4.88,False
4b1921,46.4637,18.9507,216.39,285.16,0.0,False
abc292,32.8505,-96.9119,130.45,183.84,-6.5,False
06a127,42.3808,22.9144,233.0,326.35,0.0,False
801533,49.3836,-62.4359,299.92,33.88,0.0,False
7580b3,14.3631,120.7574,97.5,59.92,-2.28,False
06a121,43.6794,-66.7317,309.24,59.51,0.0,False
a7816a,39.6674,-93.4905,272.36,77.57,0.0,False
a4cc00,31.9407,-106.8946,266.91,103.26,0.0,False
a12f4c,34.4068,-98.9071,197.84,327.96,0.0,False
407131,47.9968,-88.7497,269.44,64.32,-0.33,False
a196c8,42.3632,-71.0154,0.77,292.5,,True
a96ae3,35.8656,-92.7366,197.33,303.73,0.0,False
06a139,14.0053,80.824,250.34,117.41,0.0,False
a51968,37.1696,-108.7635,200.92,285.14,0.0,False
a37616,40.8984,-94.7162,180.66,263.62,0.33,False
a92478,39.9013,-104.6956,103.98,1.98,10.73,False
a1e6b9,35.9421,-80.5394,217.11,179.32,0.0,False
a18ff8,34.7053,-91.1295,127.77,256.02,2.93,False
a3c649,37.2148,-77.625,257.88,20.68,-9.75,False
451dbd,45.644,8.7166,1.8,348.75,,True
801506,14.1614,77.8613,214.3,10.93,7.8,False
801505,22.7603,88.4601,48.12,186.14,-1.95,False
